questao,gabarito,enunciado,alternativas,enem_ano
24,D,"O conceito de saúde formulado na histórica VIII Conferência Nacional de Saúde, no ano de 1986, ficouconhecido como um “conceito ampliado” de saúde,conforme ilustrado na figura. Esse conceito foi fruto deintensa mobilização em diversos países da AméricaLatina nas décadas de 1970 e 1980, como resposta à crisedos sistemas públicos de saúde. BATISTELLA, C. Abordagens contemporâneas do conceito de saúde . Disponível em: www.dihs.ensp.fiocruz.br. Acesso em: 23 set. 2020. Com base no conceito apresentado no texto, a saúde é consequência direta do(a) ","['adoção de um estilo de vida ativo por parte dos indivíduos. ', 'disponibilidade de emprego no mercado de trabalho.', 'condição habitacional presente nas cidades.', 'acesso ao sistema educacional.', 'forma de organização social. ']",2020
25,A,"Relatos de viagem: nas curvas da Nacional 222, em Portugal Em abril deste ano, fomos a Portugal para uma viagem de um mês que esperávamos há um ano. Pois no dia 4 de maio, chegávamos ao Aeroporto Francisco Sá Carneiro,no Porto. Que linda a “antiga, muy nobre, sempre leal einvicta” cidade do Porto! “Encantei-me”, diriam eles...pelas belas paisagens, construções históricas com lindasfachadas, parques e praças muito bem cuidados. Os tripeiros, sinônimo de portuenses, têm orgulho de sua cidade, apelidada de Invicta — nunca foi invadida. Evalorizam tudo o que há de bom ali, como “a melhorestrada para se dirigir do mundo”, a Nacional 222. Pois na manhã do 25 de abril, dia da Revolução dos Cravos, resolvemos conhecer a tal maravilha. A cada10km tínhamos que encostar: corríamos, dançávamos,tomávamos chocolate quente, sopa, tudo que fossequentinho. E lá íamos para mais uma etapa. Uma aventuradeliciosa. Depois de três horas — mais ou menos o dobrodo tempo necessário, não fossem as paradas paraaquecimento —, chegamos a casa! Congelados, masmaravilhados e invictos! Disponível em: https://oglobo.globo.com. Acesso em: 6 dez. 2017 (adaptado). Nesse texto, busca-se seduzir o leitor por meio daexploração de uma voz externa sobre a identidadehistórica do povo português. O trecho que evidencia esseprocedimento argumentativo é ","['“Que linda a ‘antiga, muy nobre, sempre leal e invicta’ cidade do Porto!”. ', '“‘Encantei-me’, diriam eles... pelas belas paisagens, construções históricas com lindas fachadas [...]”. ', '“Os tripeiros, sinônimo de portuenses, têm orgulho de sua cidade [...]”. ', '“E valorizam tudo o que há de bom ali, como ‘a melhor estrada para se dirigir do mundo’ [...]”. ', '“Pois na manhã do 25 de abril, dia da Revolução dos Cravos, resolvemos conhecer a tal maravilha”. ']",2020
26,D,"Uma das mais contundentes críticas ao discurso da aptidão física relacionada à saúde está no carátereminentemente individual de suas propostas, o que servepara obscurecer outros determinantes da saúde. Ou seja,costuma-se apresentar o indivíduo como o problema e amudança do estilo de vida como a solução. Argumenta-seainda que o movimento da aptidão física relacionada àsaúde considera a existência de uma cultura homogêneana qual todos seriam livres para escolher seus estilos devida, o que não condiz com a realidade. O fato é quevivemos numa sociedade dividida em classes sociais, naqual nem todas as pessoas têm condições econômicaspara adotar um estilo de vida ativo e saudável. Hádesigualdades estruturais com raízes políticas,econômicas e sociais que dificultam a adoção dessesestilos de vida. FERREIRA. M. S. Aptidão física e saúde na educação física escolar; ampliando o enfoque. RBCE , n. 2. jan. 2001 (adaptado). Com base no texto, a relação entre saúde e estilos de vida ","['constrói a ideia de que a mudança individual de hábitos promove a saúde. ', 'considera a homogeneidade da escolha de hábitos saudáveis pelos indivíduos. ', 'reforça a necessidade de solucionar os problemas de saúde da sociedade com a prática de exercícios. ', 'problematiza a organização social e seu impacto na mudança de hábitos dos indivíduos. ', 'reproduz a noção de que a melhoria da aptidão física pela prática de exercícios promove a saúde. ']",2020
27,D,"Retrato de homem A paisagem estrita ao apuro do muro feito vértebra a vértebrae escuro. A geração dos pelos sobre a casca e os rostosem seus diques de sombra repostos. Os poços com seu lodo de ira e de tensão: entre cimento e fronte— um vão. As setas se atiram às margens de ninguém, ilesas a si mesmasretêm. Compassos de evasão entre falange e rua sondando a solitude nua. E na armadura de coisa salobra, um só segredo: a polpa toda é fruição de medo. ARAÚJO, L.C. Cantochão . Belo Horizonte: Imprensa Publicações — Governo do Estado de Minas Gerais, 1967 . No poema, a descrição lírica do objeto representado é orientada por um olhar que ","['desvela sentimentos de vazio e angústia sob a aparente austeridade. ', 'expressa desilusão ante a possibilidade de superação do sofrimento. ', 'contrapõe a fragilidade emocional ao uso desmedido da força física. ', 'associa a incomunicabilidade emocional às determinações culturais. ', 'privilegia imagens relacionadas à exposição do dinamismo urbano. EENNEEMM -- 11..OODDIIAA-- JJAANNEEIIRROO//22002211']",2020
28,E,"Senhor Juiz O instrumento do “crime” que se arrolaNesse processo de contravençãoNão é faca, revólver ou pistola,Simplesmente, doutor, é um violão. Será crime, afinal, será pecado, Será delito de tão vis horrores,Perambular na rua um desgraçadoDerramando nas praças suas dores? Mande, pois, libertá-lo da agonia (a consciência assim nos insinua)Não sufoque o cantar que vem da rua,Que vem da noite para saudar o dia. É o apelo que aqui lhe dirigimos, Na certeza do seu acolhimentoJuntada desta aos autos nós pedimosE pedimos, enfim, deferimento Diaponível em: www.migalhas.com.br. Acesso em: 23 set. 2020 (adaptado). Essa petição de habeas corpus , ao transgredir o rigor da linguagem jurídica, ","['permite que a narrativa seja objetiva e repleta de sentidos denotativos. ', 'mostra que o cordel explora termos próprios da esfera do direito. ', 'demonstra que o jogo de linguagem proposto atenua a gravidade do delito. ', 'exemplifica como o texto em forma de cordel compromete a solicitação pretendida. ', 'esclarece que os termos “crime” e “processo de contravenção” são sinônimos. ']",2020
29,B,"Quando quis agilizar o processo de seleção de novos alunos, a tradicional faculdade britânica de medicina St. George usou um software para definir quem deveriaser entrevistado. Ao reproduzir a forma como osfuncionários faziam essa escolha, o programa eliminou,de cara, 60 de 2 000 candidatos. Só por causa do sexo ouda origem racial, numa dedução baseada em sobrenomee local de nascimento. Um estudo sobre o caso foipublicado em 1988, mas, 25 anos depois, outra pesquisaapontou que esse tipo de discriminação segue firme. Oexemplo recente envolve o buscador do Google: aodigitar nomes comuns entre negros dos EUA, a chancede os anúncios automáticos oferecerem checagem deantece dentes criminais pode aumentar 25%. E pode piorarcom a pergunta “detido?” logo após a palavra procurada. Disponível em: https://tab.uol.com.br. Acesso em: 11 ago. 2017 (adaptado). O texto permite o desnudamento da sociedade aorelacionar as tecnologias de informação e comunicaçãocom o(a) ","['agilidade dos softwares.', 'passar dos anos.', 'linguagem.', 'preconceito.', 'educação. ']",2020
30,B,"Disponível em: https://tab.uol.com.br. Acesso em: l5 jun. 2018 . Nessa campanha publicitária, a imagem da família e o texto verbal unem-se para reforçar a ideia de que ","['a família que adota é mais feliz. ', 'a adoção tardia é muito positiva.', 'as famílias preferem adotar bebês.', 'a adoção de adolescentes é mais simples.', 'os filhos adotivos são companheiros dos pais. ']",2020
31,E,"Viajo Curitiba das conferências positivistas, elas são onze em Curitiba, há treze no mundo inteiro; do tocador de realejo que não roda a manivela desde que omacaquinho morreu; dos bravos soldados do fogo quepassam chispando no carro vermelho atrás do incêndioque ninguém não viu, esta Curitiba e a do cachorro-quente com chope duplo no Buraco do Tatu eu viajo. Curitiba, aquela do Burro Brabo, um cidadão misterioso morreu nos braços da Rosicler, quem foi?quem não foi? foi o reizinho do Sião; da Ponte Preta daestação, a única ponte da cidade, sem rio por baixo, estaCuritiba viajo. Curitiba sem pinheiro ou céu azul, pelo que vosmecê é — província, cárcere, lar—, esta Curitiba, e não a outrapara inglês ver, com amor eu viajo, viajo, viajo. TREVISAN. D. Em busca de Curitiba perdida. Rio de Janeiro: Record. 1992. A tematização de Curitiba é frequente na obra de DaltonTrevisan. No fragmento, a relação do narrador com oespaço urbano é caracterizada por um olhar ","['destituído de afetividade, que ironiza os costumes e as tradições da sociedade curitibana. ', 'marcado pela negatividade, que busca desconstruir perspectivas habituais de representação da cidade. ', 'carregado de melancolia, que constata a falta de identidade cultural diante dos impactos da urbanização. ', 'embevecido pela simplicidade do cenário, indiferente à descrição de elementos de reconhecido valorhistórico. ', 'distanciado dos elementos narrados, que recorre ao ponto de vista do viajante como expressão deestranhamento. ']",2020
32,B,"Por que a indústria do empreendedorismo de palco irá destruir você Se, antigamente, os livros, enormes e com suas setecentas páginas, cuspiam fórmulas, equações ecálculos que te ensinavam a lidar com o fluxo de caixada sua empresa, hoje eles dizem: “V ocê irá chegar lá!Acredite, você irá vencer!”. Mindset, empoderamento, millennials , networking , coworking , deal, business, deadline, salesman com perfil hunter... tudo isso faz parte do seu vocabulário. O pacote de livros é sempre idêntico e as experiências são passadasda mesma forma: você está a um único centímetro davitória. Não pare! Se desistir agora, será para sempre. Tome, leia a estratégia do oceano azul. Faça mais uma mentoria,participe de mais uma sessão de coaching . O problema é que o seu mindset não está ajustado. V ocê precisa ser mais proativo. Vamos fazer mais um powermind ? Eu consigo um precinho bacana para você... CARV ALHO, I. C. Disponível em: https//medium.com. Acesso em: 17 ago. 2017 (adaptado). De acordo com o texto, é possível identificar o “empreendedor de palco” por ","['livros por ele indicados.', 'suas habilidades em língua inglesa.', 'experiências por ele compartilhadas. ', 'padrões de linguagem por ele utilizados.', 'preços acessíveis de seus treinamentos. ']",2020
33,A,"Sou o coração do folclore nordestino Eu sou Mateus e Bastião do Boi-bumbáSou o boneco de Mestre VitalinoDançando uma ciranda em ItamaracáEu sou um verso de Carlos Pena FilhoNum frevo de CapibaAo som da Orquestra ArmorialSou CapibaribeNum livro de João CabralSou mamulengo de São Bento do UnaVindo no baque solto de maracatuEu sou um auto de Ariano SuassunaNo meio da Feira de CaruaruSou Frei Caneca do Pastoril do FacetaLevando a flor da liraPra Nova JerusalémSou Luiz GonzagaE sou do mangue tambémEu sou mameluco, sou de Casa ForteSou de Pernambuco, sou o Leão do Norte LENINE; PINHEIRO, P.C. Leão do Norte. In: LENINE; SUZANO, M. Olho de peixe . São Paulo: Velas, 1993 (fragmento). O fragmento faz parte da canção brasileira contem - porânea e celebra a cultura popular nordestina. Nele, oartista exalta as diferentes manifestações culturais pela ","['valorização do teatro, música, artesanato, literatura, dança, personagens históricos e artistas populares, compondo um tecido diversificado e enriquecedor dacultura popular como patrimônio regional e nacional. ', 'identificação dos lugares pernambucanos, manifes - tações culturais, como o bumba meu boi, as cirandas,os bonecos mamulengos e heróis locais, fazendo comque essa canção se apresente como uma referência àcultura popular nordestina. ', 'exaltação das raízes populares, como a poesia, a literatura de cordel e o frevo, misturadas ao erudito,como a Orquestra Armorial, compondo um rico tecidocultural, que transforma o popular em erudito. ', 'caracterização das festas populares como identidade cultural localizada e como representantes de umacultura que reflete valores históricos e sociais própriosda população local. ', 'apresentação do Pastoril do Faceta, do maracatu, do bumba meu boi e dos autos como representação damusicalidade e do teatro popular religioso, bastantecomum ao folclore brasileiro. EENNEEMM -- 11..OODDIIAA-- JJAANNEEIIRROO//22002211']",2020
34,A,"Disponível em: www.facebook.com/ministeriodoesporte. Acesso em: 7 dez. 2017. Esse anúncio publicitário propõe soluções para um problema social recorrente, ao ","['promover ações de conscientização para reduzir a violência de gênero em eventos esportivos. ', 'estimular o compartilhamento de políticas públicas sobre a igualdade de gênero no esporte. ', 'divulgar para a população as novas regras complementares para as torcidas de futebol. ', 'informar ao público masculino as consequências de condutas ofensivas. ', 'regulamentar normas de boa convivência nos estádios. ']",2020
35,A,"Vou-me embora p’ra Pasárgada foi o poema de mais longa gestação em toda a minha obra. Vi pela primeiravez esse nome Pasárgada quando tinha os meus dezesseisanos e foi num autor grego. [...] Esse nome de Pasárgada,que significa “campo dos persas” ou “tesouro dos persas”,suscitou na minha imaginação uma paisagem fabulosa,um país de delícias, como o de L’invitation au Voyage , de Baudelaire. Mais de vinte anos depois, quando eumorava só na minha casa da Rua do Curvelo, nummomento de fundo desânimo, da mais aguda sensação detudo o que eu não tinha feito em minha vida por motivoda doença, saltou-me de súbito do subconsciente estegrito estapafúrdio: “V ou-me embora p’ra Pasárgada!”Senti na redondilha a primeira célula de um poema, etentei realizá-lo, mas fracassei. Alguns anos depois, emidênticas circunstâncias de desalento e tédio, me ocorreuo mesmo desabafo de evasão da “vida besta”. Desta vezo poema saiu sem esforço como se já estivesse prontodentro de mim. Gosto desse poema porque vejo nele, emescorço, toda a minha vida; [...] Não sou arquiteto, comomeu pai desejava, não fiz nenhuma casa, mas reconstruíe “não de uma forma imperfeita neste mundo deaparências’, uma cidade ilustre, que hoje não é mais aPasárgada de Ciro, e sim a “minha” Pasárgada. BANDEIRA. M. Itinerário da Pasárgada . Rio de Janeiro: Nova Fronteira; Brasília: INL. 1984 Os processos de interação comunicativa preveem a presença ativa de múltiplos elementos da comunicação,entre os quais se destacam as funções da linguagem.Nesse fragmento, a função da linguagem predominante é ","['emotiva, porque o poeta expõe os sentimentos de angústia que o levaram à criação poética. ', 'referencial, porque o texto informa sobre a origem do nome empregado em um famoso poema de Bandeira. ', 'metalinguística, porque o poeta tece comentários sobre a gênese e o processo de escrita de um de seus poemas. ', 'poética, porque o texto aborda os elementos estéticos de um dos poemas mais conhecidos de Bandeira. ', 'apelativa, porque o poeta tenta convencer os leitores sobre sua dificuldade de compor um poema. ']",2020
36,D,"Disponível em: www.globofilmes.globo.com. Acesso em: 13 dez. 2017 (adaptado). A frase, título do filme, reproduz uma variedade linguís - tica recorrente na fala de muitos brasileiros. Essa estrutura caracteriza-se pelo(a)","['uso de uma marcação temporal.', 'imprecisão do referente de pessoa.', 'organização interrogativa da frase.', 'utilização de um verbo de ação.', 'apagamento de uma preposição. ']",2020
37,E,"Hino à Bandeira Em teu seio formoso retratas Este céu de puríssimo azul,A verdura sem par destas matas,E o esplendor do Cruzeiro do Sul. Contemplando o teu vulto sagrado, Compreendemos o nosso dever,E o Brasil por seus filhos amado,Poderoso e feliz há de ser! Sobre a imensa Nação Brasileira, Nos momentos de festa ou de dor,Paira sempre sagrada bandeiraPavilhão da justiça e do amor! BILAC, O.: BRAGA, F. Disponível em: www2.planalto.gov.br Acesso em: 10 dez. 2017 (fragmento). No Hino à Bandeira , a descrição é um recurso utilizado para exaltar o símbolo nacional na medida em que ","['remete a um momento futuro. ', 'promove a união dos cidadãos. ', 'valoriza os seus elementos.', 'emprega termos religiosos.', 'recorre à sua história. ']",2020
38,A,"— O senhor pensa que eu tenho alguma fábrica de dinheiro? (O diretor diz essas coisas a ele, mas olha paratodos como quem quer dar uma explicação a todos. Todasas caras sorriem.) Quando seu filho esteve doente, eu oajudei como pude. Não me peça mais nada. Não meencarregue de pagar as suas contas: já tenho as minhas, eé o que me basta... (Risos.) O diretor tem o rosto escanhoado, a camisa limpa. A palavra possui um tom educado, de pessoa que convivecom gente inteligente, causeuse . O rosto do Dr. Rist resplandece, vermelho e glabro. Um que outro tem osolhos no chão, a atitude discreta. Naziazeno espera que ele lhe dê as costas, vá reatar a palestra interrompida, aquelas observações sobre aquestão social, comunismo e integralismo. MACHADO, D. Os ratos , São Paulo: Círculo do Livro, s/d. A ficção modernista explorou tipos humanos em situação de conflito social. No fragmento do romancista gaúcho,esse conflito revela a ","['sujeição moral amplificada pela pobreza.', 'crise econômica em expansão nas cidades.', 'salta de diálogo entre patrões e empregados.', 'perspicácia marcada pela formação intelectual.', 'tensão política gerada pelas ideologias vigentes. ']",2020
39,C,"Policarpo Quaresma, cidadão brasileiro, funcionário público, certo de que a língua portuguesa é emprestadaao Brasil; certo também de que, por esse fato, o falar e oescrever em geral, sobretudo no campo das letras, seveem na humilhante contingência de sofrercontinuamente censuras ásperas dos proprietários dalíngua; sabendo, além, que, dentro do nosso país, osautores e os escritores, com especialidade os gramáticos,não se entendem no tocante à correção gramatical, vendo-se, diariamente, surgir azedas polêmicas entre os maisprofundos estudiosos do nosso idioma — usando dodireito que lhe confere a Constituição, vem pedir que oCongresso Nacional decrete o tupi-guarani como línguaoficial e nacional do povo brasileiro. BARRETO. L. Triste fim de Policarpo Quaresma . Disponível em: www.dominiopublico.gov.br. Acesso em: 26 jun. 2012. Nessa petição da pitoresca personagem do romance de Lima Barreto, o uso da norma-padrão justifica-se pela ","['situação social de enunciação representada.', 'divergência teórica entre gramáticos e literatos.', 'pouca representatividade das línguas indígenas.', 'atitude irônica diante da língua dos colonizadores.', 'tentativa de solicitação do documento demandado. ']",2020
40,A,"Atualmente os jovens estão imersos numa sociedade permeada pela tecnologia. Nesse contexto, os jogosdigitais são artefatos muito empregados. Videogamesativos ou exergames foram introduzidos como forma depermitir que o corpo controlasse tais jogos. Comoresultado, passaram a ser vistos como uma ferramentaauxiliar na adoção de um estilo de vida menos sedentário,com efeitos positivos sobre a saúde. Tem-se defendidoque os exergames podem contribuir para a prática regularde atividade física moderada, bem como promover ainteração entre jogadores, reduzindo o sentimento deisolamento social. Por outro lado, argumenta-se que osexergames não podem substituir a experiência real daspráticas corporais, pois não motivam a longo prazo aprática permanente de atividades físicas. FINCO, M. D.: REATEGUI. E. B.; ZARO, M.A. Laboratório de exorgames: um espaço complementar para as aulas de educação física. Movimento. n. 3, 2015 (adaptado). Pela sua interatividade, os exergames apresentam-se como possibilidade para estimular o(a) ","['exercitação física, promovendo a saúde.', 'vivência de exercícios físicos sistemáticos.', 'envolvimento com atividades físicas ao longo da vida.', 'jogo por meio de comandos fornecidos pelo videoga - me. ', 'disputa entre jogadores, contribuindo para o individua - lismo. ']",2020
41,A,"Caminhando contra o vento, Sem lenço e sem documentoNo sol de quase dezembroEu vou O sol se reparte em crimes Espaçonaves, guerrilhasEm cardinales bonitasEu vou Em caras de presidentes Em grandes beijos de amorEm dentes, pernas, bandeirasBombas e Brigitte BardotO sol nas bancas de revistaMe enche de alegria e preguiçaQuem lê tanta notíciaEu vou VELOSO. C. Alegria, alegria, In: Caetano Veloso . São Paulo: Phillips, 1967 (fragmento). É comum coexistirem sequências tipológicas em um mesmo gênero textual. Nesse fragmento, os tipos textuaisque se destacam na organização temática são","['descritivo e argumentativo, pois o enunciador detalha cada lugar por onde passa, argumentando contra aviolência urbana. ', 'dissertativo e argumentativo, pois o enunciador apresenta seu ponto de vista sobre as notícias relativasà cidade. ', 'expositivo e injuntivo, pois o enunciador fala de seus estados físicos e psicológicos e interage com a mulheramada. ', 'narrativo e descritivo, pois o enunciador conta sobre suas andanças pelas ruas da cidade ao mesmo tempoque a descreve. ', 'narrativo e injuntivo, pois o enunciador ensina o interlocutor como andar pelas ruas da cidade contandosobre sua própria experiência. ']",2020
42,A,"Leandro Aparecido Ferreira, o MC Fioti, compôs em 2017 a música Bum bum tam tam , que gerou, em nove meses, 480 milhões de visualizações no YouTube. É ofunk brasileiro mais ouvido na história do site. A partir de uma gravação da flauta que achou na internet, MC Fioti fez tudo sozinho: compôs, cantou eproduziu em uma noite só. “Comecei a pesquisar algunstipos de flauta, coisas antigas. E nisso eu achei a‘flautinha do Sebastian Bach’”, conta. A descoberta foipor acaso: Fioti não sabia quem era o músico alemão enão sabe tocar o instrumento. A “flauta envolvente” da música é um trecho da Partita em Lá menor , escrita pelo alemão Johann Sebastian Bach por volta de 1723. Disponível em: https://gl.globo.com. Acesso em: 6 jun. 2018 (adaptado). A incorporação de um trecho da obra para flauta solo de Johann Sebastian Bach na música de MC Fioti demonstraa ","['influência permanente da cultura eurocêntrica nas produções musicais brasileiras. ', 'homenagem aos referenciais estéticos que deram origem às produções da música popular. ', 'necessidade de divulgar a música de concerto nos meios populares nas periferias das grandes cidades. ', 'utilização desintencional de uma música excessiva - mente distante da realidade cultural dos jovens brasi -leiros. ', 'inter-relação de elementos culturais vindos de reali - dades distintas na construção de uma nova propostamusical. ']",2020
43,D,"Seu delegado Eu sou viúvo e tenho um filho homem Arrumei uma viúva e fui me casarA minha sogra era muito teimosaCom o meu filho foi se matrimoniarDesse matrimônio nasceu um garotoDesde esse dia que eu ando é loucoEsse garoto é filho do meu filhoE o filho da minha sogra é irmão da minha mulherEle é meu neto e eu sou cunhado deleA minha nora é minha sograMeu filho meu sogro éNessa confusão já nem sei quem souAcaba esse garoto sendo meu avô. TRIO FORROZÃO. Agitando a rapaziada . Rio de Janeiro: Natasha Records, 2009. Nessa letra da canção, a suposição do último verso sinaliza a intenção do autor de ","['ironizar as relações familiares modernas.', 'reforçar o humor da situação representada.', 'expressar perplexidade em relação ao parente. ', 'atribuir à criança a causa da dúvida existencial. ', 'questionar os lugares predeterminados da família. ']",2020
44,B,"O suor para estar em competições nacionais e interna - cionais de alto nível é o mesmo para homens e mulheres,mas não raramente as remunerações são menores paraelas. Se no tênis, um dos esportes mais equânimes emtermos de gênero, todos os principais torneios oferecemprêmios idênticos nas disputas femininas e masculinas,no futebol a desigualdade atinge seu ápice. Neymar eMarta são dois expoentes dessa paixão nacional. Ela jáfoi eleita cinco vezes a melhor jogadora do mundo pelaFifa. Ele conquistou o terceiro lugar na última votaçãopara melhor do mundo. Mas é na conta bancária que adiferença entre os dois se sobressai. Disponível em: http://apublica.org. Acesso em. 9 ago. 2017 (adaptado). O esporte é uma manifestação cultural na qual se estabelecem relações sociais. Considerando o texto, ofutebol é uma modalidade que ","['apresenta proximidades com o tênis, no que tange às relações de gênero entre homens e mulheres. ', 'se caracteriza por uma identidade masculina no Brasil, conferindo maior remuneração aos jogadores. ', 'traz remunerações, aos jogadores e jogadoras, propor - cionais aos seus esforços no treinamento esportivo. ', 'resulta em melhor eficiência para as mulheres e, consequentemente, em remuneração mais alta àsjogadoras. ', 'possui jogadores e jogadoras com a mesma visibili - dade, apesar de haver expoentes femininas dedestaque, como Marta. EENNEEMM -- 11..OODDIIAA-- JJAANNEEIIRROO//22002211']",2020
46,D,"“O movimento sedicioso ocorrido na capitania de Pernambuco, no ano 1817, foi analisado de formasdiferentes por dois meios de comunicação daquela época.O Correio Braziliense apontou para o fato de ser ‘acomoção no Brasil motivada por um descontentamentogeral, e não por maquinações de alguns indivíduos’. Já aGazeta do Rio de Janeiro considerou o movimento comoum ‘pontual desvio de norma, apenas uma ‘mancha’ nas‘páginas da História Portuguesa’, tão distinta pelostestemunhos de amor e respeito que os vassalos destanação consagram ao seu soberano’.” (JANCSÓ, I.; PIMENTA. J. P. Peças de um mosaico. In: MOTA C. G. (Org.). Viagem incompleta: a experiência brasileira (1500-2000). São Paulo: Senac, 2000. Adaptado.) Os fragmentos das matérias jornalísticas sobre o acontecimento, embora com percepções diversas,relacionam-se a um aspecto do processo deindependência da colônia luso-americana expresso emdissensões entre ","['quadros dirigentes em torno da abolição da ordem escravocrata. ', 'grupos regionais acerca da configuração político-territorial. ', 'intelectuais laicos acerca da revogação do domínio eclesiástico. ', 'homens livres em torno da extensão do direito de voto.', 'elites locais acerca da ordenação do monopólio fundiário. ']",2020
47,A,"Declaração de Direitos do Homem e do Cidadão —1789 “Os representantes do povo francês, tendo em vista que a ignorância, o esquecimento ou o desprezo dos direitosdo homem são as únicas causas dos males públicos e dacorrupção dos governos, resolveram declarar solenementeos direitos naturais, inalienáveis e sagrados do homem, afim de que esta declaração, sempre presente em todos osmembros do corpo social, lhes lembre permanentementeseus direitos e seus deveres; a fim de que asreivindicações dos cidadãos, fundadas em princípiossimples e incontestáveis, se dirijam sempre à conservaçãoda Constituição e à felicidade geral.” (Disponível em: www.direitoshumanosusp.br, Acesso em: 7 jun. 2018. Adaptado.) Esse documento, elaborado no contexto da Revolução Francesa, reflete uma profunda mudança social aoestabelecer a ","['manutenção das terras comunais.', 'supressão do poder constituinte.', 'falência da sociedade burguesa.', 'paridade do tratamento jurídico.', 'abolição dos partidos políticos. ']",2020
48,B,"“Na Grécia, o conceito de povo abrange tão somente aqueles indivíduos considerados cidadãos. Assim épossível perceber que o conceito de povo era muitorestritivo. Mesmo tendo isso em conta, a formademocrática vivenciada e experimentada pelos gregosatenienses nos séculos IV e V a.C. pode ser caracterizada,fundamentalmente, como direta.” (MANDUCO, A. Ciência política . São Paulo: Saraiva. 2011.) Naquele contexto, a emergência do sistema de governo mencionado no excerto promoveu o(a) ","['competição para a escolha de representantes.', 'campanha pela revitalização das oligarquias.', 'estabelecimento de mandatos temporários.', 'declínio da sociedade civil organizada.', 'participação no exercício do poder. ']",2020
49,C,"O cântico da terra Eu sou a terra, eu sou a vida.A ti, ó lavrador, tudo quanto é meu.Teu arado, tua foice, teu machado.O berço pequenino de teu filho.O algodão de tua vestee o pão de tua casa.E um dia bem distantea mim tu voltarás.E no canteiro materno de meu seiotranquilo dormirás.Plantemos a roça.Lavremos a gleba. CORALINA, C. Textos e contextos : poemas dos becos de Goiás e estórias mais. São Paulo: Global. 1997 (fragmento). No contexto das distintas formas de apropriação da terra, o poema de Cora Coralina valoriza a relação entre","['grileiros e controle territorial.', 'meeiros e divisão do trabalho.', 'camponeses e uso da natureza.', 'indígenas e manejo agroecológico. ', 'latifundiários e fertilização do solo. ']",2020
50,B,"Montaigne deu o nome para um novo gênero literário; foi dos primeiros a instituir na literatura moderna um espaçoprivado, o espaço do “eu”, do texto íntimo. Ele cria umnovo processo de escrita filosófica, no qual hesitações.autocríticas, correções entram no próprio texto. COELHO. M. Montaigne . São Paulo: Publifolha, 2001 (adaptado). O novo gênero de escrita aludido no texto é o(a) ","['confissão, que relata experiências de transformação.', 'ensaio, que expõe concepções subjetivas de um tema.', 'carta, que comunica informações para um conhecido.', 'meditação, que propõe preparações para o conhecimento. ', 'diálogo, que discute assuntos com diferentes interlocutores. ']",2020
52,D,"TEXTO I Os meus pensamentos são todos sensações.Penso com os olhos e com os ouvidosE com as mãos e os pésE com o nariz e a boca. PESSOA. F. O guardador de rebanhos – IX. In: GALHOZ. M. A. (Org.). Obras poéticas . Rio de Janeiro: Nova Aguilar, 1999 (fragmento). TEXTO II Tudo aquilo que sei do mundo, mesmo por ciência, eu o sei a partir de uma visão minha ou de uma experiência domundo sem a qual os símbolos da ciência não poderiamdizer nada. MERLEAU-PONTY , M. Fenomenologia da percepção . São Paulo: Martins Fontes. 1999 (adaptado). Os textos mostram-se alinhados a um entendimento acerca da ideia de conhecimento, numa perspectiva que ampara a","['anterioridade da razão no domínio cognitivo.', 'confirmação da existência de saberes inatos.', 'valorização do corpo na apreensão da realidade.', 'verificabilidade de proposições no campo da lógica.', 'possibilidade de contemplação de verdades atemporais. ']",2020
53,D,"O conjunto representado pelo agronegócio demanda condições específicas que passam a ser exigidas dosterritórios. Como há uma elevação da formação de fluxos,materiais e imateriais, a crescente articulação com asescalas que vão do local ao global terminam porpressionar o Estado a agir visando uma instalação noterritório de fixos diversos, bem como de uma regulaçãoespecífica. LIMA. R. C.; PENNA. N. A. A logística de transportes do agronegócio em Mato Grosso (Brasil). Confins , n. 26. fev. 2016. O mapa e o texto se complementam indicando que a expansão das rodovias se deu como resposta ao(à) ","['alteração da matriz econômica.', 'substituição do modal hidroviário.', 'retração do contingente demográfico.', 'projeção do escoamento produtivo.', 'estagnação de lavouras policultoras. ']",2020
54,A,"“Um dos resquícios franceses na dança são os comandos proferidos pelo marcador da quadrilha. Seupapel é anunciar os próximos passos da coreografia. Oabrasileiramento de termos franceses deu origem, porexemplo, ao saruê ( soirée — reunião social noturna, ordem para todos se juntarem no centro do salão), anarriê(en arrière — para trás) e anavã ( en avant — para frente).” Disponível em: www.ebc.com.br. Acesso em: 06 jul. 2015.) A característica apresentada dessa manifestação popularresulta do seguinte processo sócio-histórico: ","['Massificação da arte erudita.', 'Rejeição de hábitos elitistas.', 'Laicização dos rituais religiosos.', 'Restauração dos costumes antigos.', 'Apropriação de práticas estrangeiras. ']",2020
