questao,gabarito,enunciado,alternativas,enem_ano
23,C,"TEXTO I Zapeei os canais, como há dezenas de anos faço, e pá: parei num que exibia um episódio daquela velha família do futuro, Os Jetsons . Nesse episódio em particular, a Jane Jetson, esposa do George, tratava de dirigir aquele veículo voador deles. Meu queixo foi caindo à medida que as piadinhas machis -tas sobre mulheres dirigirem foram se acumulando. Impressionante! Que futuro careta aqueles roteiristas imaginavam! Seriam incapazes de projetar algo melhor, e não apenas em termos de tecnologias, robôs e carros voadores? Será que nossa máxima visão de futuro só atinge as coisas, e jamais as pessoas? Como a Jane, uma mulher de 33 anos no desenho, poderia ser o que foram as minhas bisavós? O futuro, naquele desenho, se esqueceu de ser melhor nas relações entre as pessoas. Aliás… tão parecido com a vida. Fiquei de cara, como dizemos aqui, ou como dizíamos na minha adolescência, pobre adolescência, aprendendo, sem querer e sem muita defesa, um futuro tão besta quanto o passado. RIBEIRO, A. E. Disponível em: www.rascunho.com br. Acesso em: 21 out. 2021 (adaptado) TEXTO II Masculino e feminino são campos escorregadios que só se definem por oposição, sempre incompleta, um do outro. São formações imaginárias que buscam produzir uma diferença radical e complementar onde só existem, de fato, mínimas diferenças. O resto é questão de estilo. Até pelo menos a segunda metade do século 19, o divisor de águas era claro: os homens ocupavam o espaço público. As mulheres tratavam da vida privada. Privada de quê? De visibilidade, diria Hannah Arendt. De visibilidade pública. Do que as mulheres estiveram privadas até o século 20 foi de presença pública manifesta não em imagem, mas em palavra. A palavra feminina, reservada ao espaço doméstico, não produzia diferença na vida social. KHEL. M. R. Disponível em: https://alias.estadao.com.br. Acesso em 19 out. 2021 (adaptado) A representação da mulher apresentada no Texto I pode ser explicada pelo Texto II no que diz respeito à(às) ","['censura a formas de expressão femininas. ', 'ausência da figura feminina na vida pública. ', 'construções imaginárias cristalizadas na sociedade. ', 'limitações inerentes às figuras femininas e masculinas. EENNEEMM -- 11..OO DDIIAA -- NNOOVVEEMMBBRROO//22002233', 'dificuldade na atribuição de papéis masculinos e femininos. ']",2023
24,E,"Disponível em: www.defensoriapublica.mt.gov.br. Acesso em: 29 out. 2021 (adaptado) Esse anúncio publicitário, veiculado durante o contexto da pandemia de covid-19, tem por finalidade ","['divulgar o canal telefônico de atendimento a casos de violência contra a mulher. ', 'informar sobre a atuação de uma entidade defensora da mulher vítima de violência. ', 'evidenciar o trabalho da Defensoria Pública em relação ao problema do abuso contra a mulher. ', 'alertar a sociedade sobre o aumento da violência contra a mulher em decorrência do coronavírus. ', 'incentivar o público feminino a denunciar crimes de violência contra a mulher durante o período de isolamento. ']",2023
25,B,"Passado muito tempo, resolvi tentar falar, porque estava sozinha me embrenhando na mesma vereda que Donana costumava entrar. Ainda recordo da palavra que escolhi: arado. Me deleitava vendo meu pai conduzindo o arado velho da fazenda carregado pelo boi, rasgando a terra para depois lançar grãos de arroz em torrões marrons e vermelhos revolvidos. Gostava do som redondo, fácil e ruidoso que tinha ao ser enunciado. “V ou trabalhar no arado.” “V ou arar a terra.” “Seria bom ter um arado novo, esse arado tá troncho e velho.” O som que deixou minha boca era uma aberração, uma desordem, como se no lugar do pedaço perdido da língua tivesse um ovo quente. Era um arado torto, deformado, que penetrava a terra de tal forma a deixá-la infértil, destruída, dilacerada. VIEIRA JR.; I. Torto arado . São Paulo: Todavia, 2019. Com a perda de parte da língua na infância, a narradora tenta voltar a falar. Essa tentativa revela uma experiência que ","['reflete o olhar do pai sobre as etapas do plantio. ', 'metaforiza a linguagem como ferramenta de lavoura. ', 'explicita, na busca pela palavra, o medo da solidão. ', 'confirma a frustração da narradora com relação à terra. ', 'sugere, na ausência da linguagem, a estagnação do tempo. ']",2023
26,C,"A escravidão Esses meninos que aí andam jogando peteca não viram nunca um escravo... Quando crescerem, saberão que já houve no Brasil uma raça triste, votada à escravidão e ao desespero; e verão nos museus a coleção hedionda dos troncos, dos vira-mundos e dos bacalhaus; e terão notícias dos trágicos horrores de uma época maldita: filhos arrancados ao seio das mães, virgens violadas em pranto, homens assados lentamente em fornos de cal, mulheres nuas recebendo na sua mísera nudez desvalida o duplo ultraje das chicotadas e dos olhares do feitor bestial. [...] Mas a sua indignação nunca poderá ser tão grande como a daqueles que nasceram e cresceram em pleno horror, no meio desse horrível drama de sangue e Iodo, sentindo dentro do ouvido e da alma, numa arrastada e contínua melopeia, o longo gemer da raça mártir — orquestração satânica de todos os soluços, de todas as impressões, de todos os lamentos que a tortura e a injustiça podem arrancar a gargantas humanas. BILAC, O. Disponível em: www.escritas.org. Acesso em: 29 out. 2021 Publicado em 1902, o texto de Olavo Bilac enfatiza as mazelas da escravidão no Brasil ao ","['descrever de modo impessoal as consequências da exploração racial sobre as gerações futuras. ', 'contrapor a infância privilegiada das crianças da época à infância violentada das crianças escravizadas. ', 'antecipar o futuro apagamento das marcas da escra - vidão no contexto social. ', 'criticar a atenuação da violência contra os povos escravizados nas memórias retratadas pelos museus. ', 'imaginar a reação de indiferença de seus contem - porâneos com os escravizados libertos. ']",2023
27,A,"E assim as coisas continuaram acontecendo entre os dois, em quase sustos, um grande por acaso com cacoetes de gestos definitivos. Com o Nunca Mais se oferecendo o tempo todo, bastaria dizer foi um prazer ter te conhecido, bastaria não trocar telefones nem e-mails e enterrar a casualidade com a cal da sabedoria — nada poderia ser definitivo, os encontros duravam duas horas ou duas décadas ou duas vezes isso, mas em algum momento necessariamente seria o fim. De todos os grandes amores, De todos os pequenos. De todas as juras, das promessas, de todos os na-alegria-e-na-tristeza. De todos os não amores, os desamores, os casamentos para sempre, os rancores para sempre, de todas as paralelas que só se viabilizam na abstração da geometria, de todas as pequenas paixões e de todas as grandes paixões, de tudo que para na antessala da paixão, de todos os vínculos não experimentados, de todos. LISBOA, A. Rahushisha. Rio de Janeiro Objetiva 2014. O recurso que promove a progressão textual, contribuindo para a construção da ideia de que as relações amorosas têm um enredo comum, é a ","['repetição do pronome indefinido ‘todos”. ', 'utilização do travessão na marcação do aposto. ', 'retomada do antecedente pelo pronome “isso’ ', 'contraposição de ideias marcada pela conjunção mas. ', 'substantivação de expressões pela anteposição do artigo. ']",2023
28,C,"A garganta é a gruta que guarda o som A garganta está entre a mente e o coração Vem coisa de cima, vem coisa de baixo e de [repente um nó (e o que eu quero dizer?) Às vezes, acontece um negócio esquisito Quando eu quero falar eu grito, quando eu quero [gritar eu falo, o resultado Calo. ESTRELA D’ALV A, R. Disponível em: https://claudia.abril.com.br. Acesso em 23 nov. 2021 (fragmento). A função emotiva presente no poema cumpre o propósito do eu lírico de ","['revelar as desilusões amorosas, ', 'refletir sobre a censura à sua voz, ', 'expressar a dificuldade de comunicação. ', 'ressaltar a existência de pressões externas. ', 'manifestar as dores do processo de criação. ']",2023
29,E,"Era um gato preto, como convinha a um cultor das boas letras, que já lera Poe traduzido por Baudelaire. Preto e gordo. E lerdo. Tão gordo e lerdo que a certa altura observei que ia perdendo inteiramente as qualidades características da raça, que são em suma o ódio de morte aos ratos. Já nem os afugentava! Os ratos de Ouro Preto são também dignos e solenes — não ria — tradicionalistas… descendentes de ratos que naqueles mesmos casarões presenciaram acontecimentos importantes da nossa história... No sobrado do desembargador Tomás Antônio Gonzaga, imagine o senhor uma reunião dos sonhadores inconfidentes, com os antepassados daqueles ratos a passearem pelo sótão ou mesmo pelo assoalho por entre as pernas dos homens absortos na esperança da independência nacional! E depois, os ancestres daqueles roedores que eu via agora deslizar sutilmente no meu quarto podiam ter subido pelo poste da ignomínia colonial, onde estava exposta a cabeça do Tiradentes! E quando as órbitas se descarnaram ignominiosamente, podiam até ter penetrado no recesso daquele crânio onde verdadeiramente ardera a literatura, com a simplicidade do heroísmo, a febre nacionalista... ALPHONSUS, J. Contos e novelas . Rio de Janeiro: Imago: Brasília: INL, 1976. Descrevendo seu gato, o narrador remete ao contexto e a protagonistas da Inconfidência para criar um efeito desconcertante centrado no ","['desenho imaginativo do casario colonial de Ouro Preto. ', 'efeito de apagamento de limites entre ficção e realidade. ', 'vinculo estabelecido entre animais urbanos e literatura. ', 'questionamento sutil quanto à sanidade dos incon - fidentes. ', 'contraste entre austeridade pomposa e imagem repugnante. ']",2023
30,A,"Enquanto estivemos entretidos com os urubus outras coisas andaram acontecendo na cidade. A Companhia baixou novas proibições, umas inteiramente bobocas, só pelo prazer de proibir (ninguém podia cuspir pra cima, nem carregar água em jacá, nem tapar o sol com peneira, como se todo mundo estivesse abusando dessas esquisitices); mas outras bem irritantes, como a de pular muro pra cortar caminho tática que quase todo mundo que não sofria de reumatismo vinha adotando ultimamente, principalmente os meninos. E não confiando na proibição só, nem na força dos castigos, que eram rigorosos, a Companhia ainda mandou fincar cacos de garra a nos muros. Achei isso um exagero, e comentei o assunto com mamãe. Meu pai ouviu lá do quarto e veio explicar. Disse que em épocas normais bastava uma coisa ou outra, mas agora a Companhia não poda admitir nenhuma brecha em suas ordens; se alguém desobedecesse à proibição podia se cortar nos cacos; se alguém conseguisse pular um muro quebrando o corte de alguns cacos, ou jogando um couro por cima, era apanhado pela proibição, nhoc — e fez o gesto de quem torce o pescoço de um frango. VEIGA, J. J. Sombras de reis barbudos . Rio do Janeiro: Civilização Brasileira, 1978 . Sob a perspectiva do menino que narra, os fatos ficcionais oferecem um esboço do momento político vigente na década de 1970, aqui representado pelo ","['culto ao medo, infiltrado em situações do cotidiano. ', 'sentimento de dúvida quanto à veracidade das informações. ', 'ambiente de sonho, delineado por imagens perturba - doras. ', 'incentivo ao desenvolvimento econômico com a iniciativa privada. ', 'espaço urbano marcado por uma política de isolamento das crianças. ']",2023
31,C,"Migalhas Entre a toalha branca e um bule de café seria inapropriado dizer eu não te amo mais. Era necessário algo mais solene, um jardim japonês para as perdas pensadas, um noturno de tempestade para arrebentar de dor, uma praia de pedras para chorar em silêncio, uma cama alta para o incenso da despedida, uma janela dando para o abismo. No entanto você abaixa os olhos e recolhe lentamente as migalhas de pão sobre a mesa posta para dois. MARQUES, A. M. A vida submarina. São Paulo: Cia das Letras 2021. Nesse poema, a representação do sentimento amoroso recupera a tradição ‘rica, mas se ajusta à visão contemporânea ao ","['invocar o interlocutor para uma tomada de posição. ', 'questionar a validade do envolvimento romântico. ', 'diluir em banalidade a comoção de um amor frustrado. ', 'transformar em paz as emoções conflituosas do casal. ', 'condicionar a existência da paixão a espaços idealizados ']",2023
32,A,"O sol começa a descer por trás da vegetação da Ilha da Restinga, na outra margem do rio Paraíba, colorindo o céu de amarelo, laranja e lilás. Então se ouvem as primeiras notas do Bolero , do compositor francês Maurice Ravel, executadas pelo saxofonista Jurandy. É assim o pôr do sol da praia do Jacaré, em Cabedelo (Grande João Pessoa). Depois do Bolero , Jurandy toca Asa branca , de Luiz Gonzaga, e Meu sublime torrão , de Genival Macedo, espécie de hino não oficial da Paraíba. PINHEIRO, A. Sol se põe embalado pelo Bolero de Ravel . Disponível em: http://tools.folha.com.br. Acesso em: 16 set. 2012 (adaptado) A interpretação musical de Jurandy do Sax, codinome de José Jurandy Félix, apresenta um repertório caracterizado pela ","['inter-relação de referenciais estéticos aparentemente: distanciados. ', 'valorização de músicas que revelam mensagens de serenidade. ', 'consagração do repertório erudito como cultura dominante. ', 'iniciativa de estimulo à vocação turística da cidade. ', 'divisão hierárquica entre gêneros e estilos musicais. ']",2023
34,C,"TEXTO I Logo no início de Gira , um grupo de sete bailarinas ocupa o centro da cena. Mãos cruzadas sobre a lateral esquerda do quadril, olhos fechados, troncos que pendulam sobre si mesmos em vaguíssimas órbitas, tudo nelas sugere o transe. Está estabelecido o caráter volátil do que se passará no palco dali para frente. Mas enga na-se quem pensa que vai assistir a uma representação mimética dos cultos afro-brasileiros. TEXTO II Disponível em: www.grupocorpo.com.br. Acesso em: 2 jul. 2019. No diálogo que estabelece com religiões afro- brasileiras, sintetizado na descrição e na imagem do espetáculo, a dança exprime uma ","['crítica aos movimentos padronizados do balé clássico. ', 'representação contemporânea de rituais ancestrais extintos. ', 'reelaboração estética erudita de práticas religiosas populares. ', 'releitura irônica da atmosfera mística presente no culto a entidades. ', 'oposição entre o resgate de tradições e a efemeridade da vida humana. ']",2023
35,A,"A indústria do esporte eletrônico é um mercado que está crescendo em um ritmo mais rápido do que a economia mundial. Sua popularidade cresceu muito e no Brasil não é diferente. De acordo com os dados de uma pesquisa, mais de 64% dos brasileiros que jogam videogame já ouviram falar de esporte eletrônico. No entanto, o que chama a atenção é o crescimento superior a 10% do público praticante comparado ao ano anterior, que subiu de 44,7% para 55,4%. Trata-se de um percentual expressivo, já que o Brasil está no top 3 dentre os países que têm maior número de espectadores de esporte eletrônico do mundo. Comparado ao ano anterior, em 2020, o Brasil teve um marco de crescimento de 20% na audiência. Mundo afora, a árdua dedicação de grandes gamers contribuiu para o reconhecimento do Comitê Olímpico Internacional, aliado a outras cinco federações esportivas e suas desenvolvedoras de jogos, que direcionaram um olhar mais atento ao assunto, permitindo dar o primeiro passo para concretizar, pela primeira vez na história dos jogos eletrônicos, um evento olímpico oficial. Disponível em: https://chicoterra.com. Acesso em: 19 nov. 2021 (adaptado). O contexto em que o esporte eletrônico é apresentado no texto demonstra o( ","['condição favorável à expansão dessa modalidade. ', 'promoção dessa prática por jogadores profissionais. ', 'impulsionamento de um processo de marketing. ', 'favorecimento de fabricantes dos jogos. ', 'modificação da audiência televisiva. ']",2023
36,A,"O Marabaixo é uma expressão artístico-cultural formada nas tradições e na identificação cultural entre as comunidades negras do Amapá. O nome remonta às mortes de escravizados em navios negreiros que eram jogados na água. Em sua homenagem, hinos de lamento eram cantados mar abaixo, mar acima. Posteriormente, o Marabaixo se integrou à vivência das comunidades negras em um ciclo de danças, cantorias com tambores e festas religiosas, recebendo, em 2018, o título de Patrimônio Cultural do Brasil. Disponível em: http//portal.iphan.gov.br. Acesso em: 15 nov. 2021 (adaptado). A manifestação do Marabaixo se constituiu em expressão de arte e cultura, exercendo função de ","['ressignificar episódios dramáticos em novas práticas culturais. ', 'adaptar coreografas como imitação dos movimentos do mar. ', 'lembrar dos mortos no passado escravista como forma de lamento. ', 'perpetuar uma narrativa de apagamento dos fatos históricos traumáticos. ', 'ritualizar a passagem de atos fúnebres nas produções coletivas com espírito festivo. ']",2023
37,C,"O uso das redes sociais como forma de ampliar universos foi uma descoberta recente para o artista Wolney Fernandes, que começou a criar quando o ambiente em Goiás era mais árido em relação às artes visuais. “Hoje, ser diferente é uma potência e quem sabe o que quer com a própria arte encontra espaço”, diz. As colagens artísticas do goiano aparecem em capas de obras literárias pelo Brasil e exterior. Disponível em: https://opopular.com.br. Acesso em: 15 nov. 2021 (adaptado). O artista goiano Wolney Fernandes busca expor seu trabalho por meio de plataformas virtuais com o objetivo de ","['dar suporte à técnica de colagem em Artes Visuais, contornando dificuldades práticas. ', 'aproximar-se da estética visual própria da editoração de obras artísticas, como capas de livros. ', 'oferecer uma vitrine internacional para sua produção artística, a fim de dar mais visibilidade a suas obras. ', 'enfatizar o caráter original e inovador de suas criações artísticas, diferenciando-se das artes tradicionais. ', 'trazer um sentido tecnológico às suas colagens, uma vez que as imagens artísticas são recorrentes nas redes sociais. ']",2023
38,A,"O mais antigo grupo de rap indígena do pais, Brô MCs, surgiu em 2009, na aldeia Jaguapiru, em Dourados, Mato Grosso do Sul. Os integrantes conheceram o rap pelo rádio, ouvindo um programa que apresentava cantores e grupos brasileiros desse gênero musical. O Brô MCs conseguiu influenciar outros a fazerem rap e a lutarem pelas causas indígenas. Um dos nomes do movimento, Kunumí MC, é um jovem de 16 anos, da aldeia Krukutu, em São Paulo. O adolescente enxerga o rap como uma cultura da defesa e começou a fazer rimas quando percebeu que a poesia, pela qual sempre se interessou, podia virar música. Nas letras que cria, inspiradas tanto pelo rap quanto pelos ritmos indígenas, tenta incluir sempre assuntos aos quais acha importante dar voz, principalmente, a questão da demarcação de terras. Disponível em: www.correiobraziliense.com.br. Acesso em: 13 nov. 2021 (adaptado). O movimento rap dos povos originários do Brasil revela o( ","['fusão de manifestações artísticas urbanas contempo - râneas com a cultura indígena. ', 'contraposição das temáticas socioambientais indígenas às questões urbanas. ', 'rejeição da indústria radiofônica às músicas indígenas. ', 'distanciamento da realidade social indígena. ', 'estímulo ao estudo da poesia indígena. ']",2023
39,C,"A petição on-line criada por um cidadão paulista surtiu efeito: casado há três anos com seu companheiro, ele pedia a alteração da definição de “casamento” no tradicional dicionário Michaelis em português. Na definição anterior, casamento aparecia como “união legítima entre homem e mulher” e “união legal entre homem e mulher, para constituir família”. O novo verbete não traz em nenhum momento as palavras homem ou mulher — agora a definição de casamento se refere a “pessoas”. Para o diretor de comunicação do site onde a petição foi publicada, a iniciativa mostra a “eficiência da mobilização”. “Em dois dias, mudou-se uma definição que permanecia a mesma há décadas”, afirma. E conclui: “A plataforma serve para todos os tipos de causas, para as mudanças que importam para as pessoas.”. SENRA, R. Disponível em: www.bbc.com. Acesso em: 29 out. 2015. A notícia trata da mudança ocorrida em um dicionário da língua portuguesa. Segundo o texto, essa mudança foi impulsionada pela ","['inclusão de informações no verbete. ', 'relevância social da instituição casamento. ', 'utilização pública da petição pelos cidadãos. ', 'rapidez na disseminação digital do verbete. ', 'divulgação de plataformas para a criação de petição. ']",2023
40,B,"A neozelandesa Laurel Hubbard fez história nos Jogos Olímpicos. Apesar de ter ficado de fora da disputa por medalhas, a levantadora de peso deixou sua marca na edição de Tóquio por ser a primeira mulher abertamente transgênero a participar de uma competição olímpica. No início da carreira, na década de 1990, a neozelandesa participava de disputas na categoria masculina. Em 2001, aos 23 anos, ela se afastou da atividade. “A pressão de tentar me encaixar em um mundo que talvez não tenha sido feito para pessoas como eu se tornou um fardo muito grande para suportar”. Em 2012, Laurel começou sua transição de gênero por meio de terapias hormonais e, em 2013, declarou abertamente ser uma mulher trans. Para o Comitê Olímpico Internacional, a participação de mulheres trans nos Jogos é permitida caso o nível de testosterona, hormônio que aumenta a massa muscular, esteja abaixo de 10 nanomols por litro por pelo menos 12 meses. Disponível em: https://revistagalileu.globo.com. Acesso em: 18 nov. 2021 (adaptado). No texto, os limites do potencial inclusivo do esporte são dados pela ","['dificuldade de conseguir bons resultados esportivos. ', 'dependência de características biológicas padronizadas. ', 'inexistência de uma categoria para pessoas trans - gênero. ', 'necessidade de afastamento temporário das compe - tições. ', 'impossibilidade de uso controlado de substâncias exógenas. ']",2023
41,B,"“Ganhei 25 medalhas em mundiais, sete em Jogos Olímpicos, e sou uma sobrevivente de abuso sexual.” Foi assim que Simone Biles se apresentou ao comitê do Senado norte-americano que investiga as supostas falhas do FBI no caso Larry Nassar. Biles e outras três atletas, vítimas dos abusos do ex-médico da equipe de ginástica feminina dos EUA, exigiram que os agentes da investigação sejam processados por falta de ação prévia contra Nassar agora preso. Biles esclareceu que culpa Larry Nassar e “todo o sistema que o permitiu e o perpetrou”, acusando a Federação de Ginástica e o Comitê Olímpico dos Estados Unidos de saberem “muito antes” que ela havia sofrido abusos. A melhor ginasta do mundo é um ícone. Nos Jogos Olímpicos de Tóquio, uma lesão psicológica a impediu de competir como previa. No entanto, ela chegou ao topo como uma líder no trabalho de acabar com o preconceito com os problemas de saúde mental. “Não quero que nenhum outro atleta olímpico sofra o horror que eu e outras centenas suportamos e continuamos suportando até hoje”, afirmou. Disponível em: https//brasil.elpais.com. Acesso em: 31 out. 2021 (adaptado). O fato relatado na notícia chama a atenção acerca da necessidade de reflexão sobre a relação entre o esporte e ","['o desempenho atlético internacional. ', 'a dimensão emocional dos atletas. ', 'os comitês olímpicos nacionais. ', 'as instituições de inteligência. ', 'as federações esportivas. ']",2023
42,E,"O acesso às Práticas Corporais/Atividades Físicas (PC/AF) é desigual no Brasil, à semelhança de outros indicadores sociais e de saúde. Em geral, PC/AF prazerosas, diversificadas, mais afeitas ao período de lazer estão concentradas nas populações mais abastadas. As atividades físicas de deslocamento, trajetos a pé ou de bicicleta para estudar ou trabalhar, por exemplo, são mais frequentes na classe social menos favorecida. Aqui, há uma relação inversa e perversa entre variáveis socioeco -nômicas de acesso às PC/AF. As maiores prevalências de inatividade física foram em mulheres, pessoas com 60 anos ou mais, negros, pessoas com autoavaliação de saúde ruim ou muito ruim, com renda familiar de até quatro salários mínimos por pessoa, pessoas que desconhecem programas públicos de PC/AF e residentes em áreas sem locais públicos para a prática. KNUTH, A. G.; ANTUNES. P. C. Saúde e Sociedade , n. 2, 2021 (adaptado). O fator central que impacta a realização de práticas cor - porais/atividades físicas no tempo de lazer no Brasil é a ","['diferença entre homens e mulheres. ', 'inexistência de políticas públicas. ', 'diversidade de faixa etária. ', 'variação de condição étnica. ', 'desigualdade entre classes sociais. ']",2023
43,A,"Mestre e companheiro, disse eu que nos íamos despedir. Mas disse mal. A morte não extingue: transforma; não aniquila: renova; não divorcia: aproxima. Um dia supuseste “morta e separada” a consorte dos teus sonhos e das tuas agonias, que te soubera “pôr um mundo inteiro no recanto” do teu ninho; e, todavia, nunca ela te esteve mais presente, no íntimo de ti mesmo e na expressão do teu canto, no fundo do teu ser e na face de tuas ações. Esses catorze versos inimitáveis, em que o enlevo dos teus discípulos resume o valor de toda uma literatura, eram a aliança de ouro do teu segundo noivado, um anel de outras núpcias, para a vida nova do teu renascimento e da tua glorificação, com a sócia sem nódoa dos teus anos de mocidade e madureza, da florescência e frutificação de tua alma. Para os eleitos do mundo das ideias a miséria está na decadência, e não na morte. A nobreza de uma nos preserva das ruínas da outra. Quando eles atravessavam essa passagem do invisível, que os conduz à região da verdade sem mescla, então é que entramos a sentir o começo do seu reino, o reino dos mortos sobre os vivos. BARBOSA. R. O adeus da Academia a Machado de Assis . Rio de Janeiro: Agir, 1962. Esse é um trecho do discurso de Rui Barbosa na Acade - mia Brasileira de Letras em homenagem a Machado de Assis por ocasião de sua morte. Uma das características desse discurso de homenagem é a presença de ","['metáforas relacionadas à trajetória pessoal e criadora do homenageado. ', 'recursos fonológicos empregados para a valorização do ritmo do texto. ', 'frases curtas e diretas no relato da vida e da morte do homenageado. ', 'contraposição de ideias presentes na obra do homenageado. ', 'seleção vocabular representativa do sentimento de nostalgia. ']",2023
44,A,Disponível em: www.facebook.com/minsaude. Acesso em: 13 jun. 2018. Essa campanha publicitária do Ministério da Saúde visa ,"['divulgar um conjunto de benefícios proporcionados pela amamentação. ', 'apresentar tratamentos para infecções respiratórias em bebês. ', 'defender o direito das mulheres de amamentar em público. ', 'orientar sobre os exercícios para uma boa amamen - tação. ', 'informar sobre o aumento de anticorpos nas mães. ']",2023
46,C,"Fotografia da avó bordada SCARELI. G. A máquina de costura e os fios da memória Revista Brasileira de Pesquisa (Auto)Biográfica, n. 18 maio-ago, 2021. A definição de Sertão descrita no bordado associa esse recorte espacial a ","['percursos e roteiros turísticos. ', 'trajetos e movimentos holísticos. ', 'vivências e itinerários socioafetivos. ', 'fronteiras e demarcações territoriais. ', 'profissões e interesses econômicos. ']",2023
47,D,"Felizes tempos eram esses! As moças iam à missa de madrugada. De dia ninguém as via e se alguma, em dia de festa, queria passear com a avô ou a tia, havia de ir de cadeirinhas. Bem razão têm os nossos velhos de chorar por esses tempos, em que as filhas não sabiam escrever, e por isso não mandavam nem recebiam bilhetinhos. Novo Correio de Modas . 1853. apud DONEGÁ, A. L. Publicar ficção em meados do século XIX : um estudo das revistas femininas editadas pelos irmãos Laemmert. Campinas: Unicamp, 2013 (adaptado). Na perspectiva do autor, as tradições e os costumes sociofamiliares sofreram alterações, no século XIX, decorrentes de quais fatores? ","['Hábitos de leitura e mobilidade regional. ', 'Circulação de impressos e trânsito religioso. ', 'Valorização da língua e imigração estrangeira. ', 'Práticas de letramento e transformação cultural. ', 'Flexibilização do ensino e reformismo pedagógico. ']",2023
48,A,"No Cerrado, o conhecimento local está sendo cada vez mais subordinado à lógica do agronegócio. De um lado, o capital impõe os conhecimentos biotecnológicos, como mecanismo de universalização de práticas agrícolas e de novas tecnologias, e de outro, o modelo capitalista subordina homens e mulheres à lógica do mercado. Assim, as águas, as sementes, os minerais, as terras (bens comuns) tornam-se propriedade privada. Além do mais, há outros fatores negativos, como a mecanização pesada, a “pragatização” dos seres humanos e não humanos, a violência simbólica, a superexploração, as chuvas de veneno e a violência contra a pessoa. CALAÇA, M.; SILV A, E. B; JESUS, J, N, Territorialização do agronogócio e subordinação do canpesinato no Cerrado. Elisée, Rev. Geo. UEG . n. 1, jan -jun. 2021 (adaptado) Os elementos descritos no texto, a respeito da territorialização da produção, demonstram que há um ","['cerco aos camponeses, inviabilizando a manutenção das condições para a vida. ', 'descaso aos latifundiários, impactando a plantação de alimentos para a exportação. ', 'desprezo ao assalariado, afetando o engajamento dos sindicatos para o trabalhador. ', 'desrespeito aos governantes, comprometendo a criação de empregos para o lavrador ', 'assédio ao empresariado, dificultando o investimento de maquinários para a produção. ']",2023
49,E,"TEXTO I Com uma população de 25 milhões de habitantes (cerca de 60% de minorias muçulmanas, principalmente da etnia Uigur), Xinjiang é uma região estratégica para a China. Faz fronteira com oito países, é uma artéria crucial do megaprojeto de infraestrutura chinês Cinturão e Rota e tem as maiores reservas nacionais de carvão e gás natural. (NINIO, M. Disponível em: https: oglobo.globo.com. Acesso em: 5 out. 2021 adaptado) TEXTO II Dentre as províncias da Região Oeste, Xinjiang se destaca ao receber mais de 1,7 milhão de migrantes entre 2000 e 2010. O principal motivo desse fluxo migratório é que o governo fornece subsídios à população visando aumentar a proporção de chineses da etnia Han em relação à população local de etnias turca e muçulmana. ALVES. F.: TOYOSHIMA. S. Disparidade socioeconônica e fluxo migratório chinês: interpretação de eventos contemporâneos segundo os clássicos do desenvolvimento. Revista de Economia Contemporânea . n 1. jan. abr. 2017 (adaptado) A política demográfica para a província mencionada nos textos é parte da seguinte ação estratégica do governo chinês: ","['Promover a ocupação rural. ', 'Favorecer a liberdade religiosa. ', 'Descentralizar a gestão pública. ', 'Incentivar a pluralidade cultural. ', 'Assegurar a integridade territorial. ']",2023
50,E,"Superar a história da escravidão como principal marca da trajetória do negro no país tem sido uma tônica daqueles que se dedicam a pesquisar as heranças de origem afro à cultura brasileira. A esse esforço de reconstrução da própria história do país, alia-se agora a criação da plataforma digital Ancestralidades. “A história do negro no Brasil vai continuar sendo contada, e cada passo que a gente dá para trás é um passo que a gente avança”, diz Márcio Black, idealizador da plataforma, sobre o estudo de figuras ainda encobertas pela perspectiva histórica imposta pelos colonizadores da América. FIORATI. G. Projeto joga luz sobre negros e revê perspectiva histórica . Disponível em: www.folha.uol. com.br. Acesso em: 10 nov. 2021 (adaptado). Em relação ao conhecimento ‘sobre a formação cultural brasileira, iniciativas como a descrita no texto favorecem o( ","['recuperação do tradicionalismo. ', 'estímulo ao antropocentrismo. ', 'reforço do etnocentrismo. ', 'resgate do teocentrismo. ', 'crítica ao eurocentrismo. ']",2023
51,C,"Escrito durante a Primeira Guerra Mundial, o seguinte trecho faz parte da carta enviada pelo secretário do exterior britânico, Sir Arthur James Balfour, ao banqueiro Lord Rotschild, presidente da Liga Sionista, em 2 de novembro de 1917, a carta ficou conhecida como Declaração Balfour: “O governo de Sua Majestade vê com aprovação o estabelecimento na Palestina de um lar nacional para o povo judeu, e fará todos os esforços para facilitar tal objetivo. Nada será feito que possa prejudicar os diretos civis e religiosos das comunidades não judaicas na Palestina.” GATTAZ, A. A Guerra da Palestina . São Paulo: Usina do Livro. 2002 (adapiado). A análise do resultado do processo em questão revela que o governo inglês foi incapaz de garantir seu objetivo de ","['promover o bem-estar social. ', 'negociar o apoio muçulmano. ', 'mediar os conflitos territoriais. ', 'estimular a cooperação regional. ', 'combater os governos autocráticos. ']",2023
