questao,gabarito,enunciado,alternativas,enem_ano
23,E,"O Recife fervilhava no começo da década de 1990, e os artistas trabalhavam para resgatar o prestígio da culturapernambucana. Era preciso se inspirar, literalmente, nasraízes sobre as quais a cidade se construiu. Foi aí que, em1992, com a publicação de um manifesto escrito pelomúsico e jornalista Fred Zero Quatro, da banda MundoLivre S/A, nasceu o manguebeat. O nome vem de“mangue”, vegetação típica da região, e “beat”, pararepresentar as batidas e as influências musicais que omovimento abraçaria a partir dali. Era a hora e a vez de oscaranguejos – aos quais os músicos recifenses gostavamde se comparar – mostrarem as caras: o maracatu e suasalfaias se misturaram com as batidas do hip-hop, asguitarras do rock, elementos eletrônicos e o sotaquerecifense de Chico Science. A busca pelo novo rendeu umaperspectiva diferente do Brasil ao olhar para o Recife. Acidade deixou de ser o lugar apenas do frevo e do carnaval,transformando-se na ebulição musical que continua aacontecer mesmo após os 25 anos do lançamento doprimeiro disco da Nação Zumbi, Da lama ao caos . FORCIONI, G. et al. O mangue está de volta. Revista Esquinas , n. 87, set 2019 (adaptado). Chico Science foi fundamental para a renovação da música pernambucana, fato que se deu pela ","['utilização de aparelhos musicais eletrônicos em lugar dos instrumentos tradicionais. ', 'ocupação de espaços da natureza local para a produção de eventos musicais memoráveis. ', 'substituição de antigas práticas musicais, como o frevo, por melodias e harmonias inovadoras. ', 'recuperação de composições tradicionais folclóricas e sua apresentação em grandes festivais. ', 'integração de referenciais culturais de diferentes origens, criando uma nova combinação estética. ']",2022
24,E,"Ela era linda. Gostava de dançar, fazia teatro em São Paulo e sonhava ser atriz em Hollywood. Tinha 13 anosquando ganhou uma câmera de vídeo – e uma irmã. Asduas se tornaram suas companheiras de experimentações.Adolescente, Elena vivia a criar filminhos e seempenhava em dirigir a pequena Petra nas cenas queinventava. Era exigente com a irmã. E acreditava nopotencial da menina para satisfazer seus arroubos dediretora precoce. Por cinco anos, integrou algumas dasmelhores companhias paulistanas de teatro e participoude preleções para filmes e trabalhos na TV . Nunca foichamada. No início de 1990, Elena tinha 20 anos quandose mudou para Nova York para cursar artes cênicas ebatalhar uma chance no mercado americano. Deslocada,ansiosa, frustrada após alguns testes de elenco malsuce -didos, decepcionada com a ausência de reconheci mento evitimada por uma depressão que se agravava com a faltade perspectivas, Elena pôs fim à vida no segundosemestre. Petra tinha 7 anos. Vinte anos depois, é ela, airmã caçula, que volta a Nova York para percorrer osúltimos passos da irmã, vasculhar seus arquivos etransformar suas memórias em imagem e poesia. Elena é um filme sobre a irmã que parte e sobre a irmã que fica. É um filme sobre a busca, a perda, a saudade,mas também sobre o encontro, o legado, a memória. Umfilme sobre a Elena de Petra e sobre a Petra de Elena,sobre o que ficou de uma na outra e, essencialmente, umfilme sobre a delicadeza. V ANUCHI, C. Época, 19 out. 2012 (adaptado). O texto é exemplar de um gênero discursivo que cumpre a função social de ","['narrar, por meio de imagem e poesia, cenas da vida das irmãs Petra e Elena. ', 'descrever, por meio das memórias de Petra, a separação de duas irmãs. ', 'sintetizar, por meio das principais cenas do filme, a história de Elena. ', 'lançar, por meio da história de vida do autor, um filme autobiográfico. ', 'avaliar, por meio de análise crítica, o filme em referência. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002222']",2022
25,C,"PALA VRA – As gramáticas classificam as palavras em substantivo, adjetivo, verbo, advérbio, conjunção, prono -me, numeral, artigo e preposição. Os poetas classificamas palavras pela alma porque gostam de brincar com elas,e para brincar com elas é preciso ter intimidade primeiro.É a alma da palavra que define, explica, ofende ou elogia,se coloca entre o significante e o significado para dizer oque quer, dar sentimento às coisas, fazer sentido. Apalavra nuvem chove. A palavra triste chora. A palavrasono dorme. A palavra tempo passa. A palavra fogoqueima. A palavra faca corta. A palavra carro corre. Apalavra “palavra” diz. O que quer. E nunca desdiz depois.As palavras têm corpo e alma, mas são diferentes daspessoas em vários pontos. As palavras dizem o quequerem, está dito, e pronto. FALCÃO, A. Pequeno dicionário de palavras ao vento. São Paulo: Salamandra, 2013 (adaptado). Esse texto, que simula um verbete para a palavra “palavra”, constitui-se como um poema porque ","['tematiza o fazer poético, como em “Os poetas classificam as palavras pela alma”. ', 'utiliza o recurso expressivo da metáfora, como em “As palavras têm corpo e alma”. ', 'valoriza a gramática da língua, como em “substantivo, adjetivo, verbo, advérbio, conjunção”. ', 'estabelece comparações, como em “As palavras têm corpo e alma, mas são diferentes das pessoas”. ', 'apresenta informações pertinentes acerca do conceito de “palavras”, como em “As gramáticas classificam aspalavras”. ']",2022
26,C,"Morte lenta ao luso infame que inventou a calçada portuguesa. Maldito D. Manuel I e sua corja de tenentesEusébios. Quadrados de pedregulho irregular socados àmão. À mão! É claro que ia soltar, ninguém reparou queia soltar? Branco, preto, branco, preto, as ondas do mar deCopacabana. De que me servem as ondas do mar deCopacabana? Me deem chão liso, sem protuberânciascalcárias. Mosaico estúpido. Mania de mosaico. Jogaconcreto em cima e aplaina. Buraco, cratera, pedra solta,bueiro-bomba. Depois dos setenta, a vida se transformanuma interminável corrida de obstáculos. A queda é amaior ameaça para o idoso. “Idoso”, palavra odienta. Pior,só “terceira idade”. A queda separa a velhice da senilidadeextrema. O tombo destrói a cadeia que liga a cabeça aospés. Adeus, corpo. Em casa, vou de corrimão em corri -mão, tateio móveis e paredes, e tomo banho sentado. Dapoltrona para a janela, da janela para a cama, da camapara a poltrona, da poltrona para a janela. Olha aí, outravez, a pedrinha traiçoeira atrás de me pegar. Um dia eucaio, hoje não. TORRES, F. Fim. São Paulo: Cia. das Letras, 2013. O recurso que caracteriza a organização estrutural desse texto é o( ","['justaposição de sequências verbais e nominais. ', 'mudança de eventos resultante do jogo temporal. ', 'uso de adjetivos qualificativos na descrição do cenário. ', 'encadeamento semântico pelo uso de substantivos sinônimos. ', 'inter-relação entre orações por elementos linguísticos lógicos. ']",2022
27,B,"A escrava – Admira-me —, disse uma senhora de sentimentos sinceramente abolicionistas —; faz-me até pasmar comose possa sentir, e expressar sentimentos escravocratas, nopresente século, no século dezenove! A moral religiosa ea moral cívica aí se erguem, e falam bem alto esmagandoa hidra que envenena a família no mais sagrado santuárioseu, e desmoraliza, e avilta a nação inteira! Levantai osolhos ao Gólgota, ou percorrei-os em torno da sociedade,e dizei-me: — Para que se deu em sacrifício, o Homem Deus, que ali exalou seu derradeiro alento? Ah! Então não era verdadeque seu sangue era o resgate do homem! É então umamentira abominável ter esse sangue comprado a liber - dade!? E depois, olhai a sociedade... Não vedes o abutreque a corrói constantemente!... Não sentis a desmoraliza - ção que a enerva, o cancro que a destrói? Por qualquer modo que encaremos a escravidão, ela é, e sempre será um grande mal. Dela a decadência docomércio; porque o comércio e a lavoura caminham demãos dadas, e o escravo não pode fazer florescer alavoura; porque o seu trabalho é forçado. REIS, M. F. Úrsula outras obras. Brasília: Câmara dos Deputados, 2018. Inscrito na estética romântica da literatura brasileira, o conto descortina aspectos da realidade nacional no séculoXIX ao ","['revelar a imposição de crenças religiosas a pessoas escravizadas. ', 'apontar a hipocrisia do discurso conservador na defesa da escravidão. ', 'sugerir práticas de violência física e moral em nome do progresso material. ', 'relacionar o declínio da produção agrícola e comercial a questões raciais. ', 'ironizar o comportamento dos proprietários de terra na exploração do trabalho. ']",2022
28,B,"TEXTO I Projeto Mural Eletrônico desenvolvido no INT, semelhante a um totem, promete tornar o acesso à informação disponível para todos A inclusão de pessoas com deficiência se constituiu um dos principais desafios e preocupações para a sociedadeao longo das últimas décadas. E o uso da tecnologia temse revelado um aliado fundamental em muitas iniciativasvoltadas para essa área. Exemplo disso é uma das recentescriações do Instituto Nacional de Tecnologia (INT) —unidade de pesquisa do Ministério da Ciência,Tecnologia, Inovações e Comunicações (MCTIC). Ali,com o objetivo de que as diferenças entre pessoas nãosejam sinônimo de obstáculos no acesso à informação ouna comunicação, enge nheiros e tecnólogos vêmtrabalhando no desen volvimento do projeto MuralEletrônico. O Mural Eletrônico nasceu da necessidade de promo - ver a inclusão nas escolas. Com interface multimídia einterativa, todos têm a possibilidade de acessar o MuralEletrônico. Por meio do equipamento, podem ser dispo -nibilizados vídeos com Libras, leitura sonora de textos,que também estarão acessíveis em uma plataforma debraille dinâmico, ao lado do teclado. KIFFER, D. Inclusão ampla e Irrestrita. Rio Pesquisa , n. 36, set. 2016 (adaptado). TEXTO II Projeto Surdonews , desenvolvido na UFRJ, garante acesso de surdos à informação e contribui para sua “inclusão científica” Para não permitir que a falta de informação seja um fator para o isolamento e a inacessibilidade da comunidade sur -da, a jornalista e pesquisadora Roberta Savedra Schiaffinocriou o projeto “ Surdonews : montando os quebra-cabeças das notícias para o surdo”. Trata-se de uma página noFacebook, com notícias constantemente atualizadas eapresentadas por surdos em Libras, e veiculadas por meiode vídeos. A ideia de criar o projeto surgiu quando Roberta, ela própria surda profunda, ainda cursava o mestrado. Paraisso, ela procurou traçar um diagnóstico do conhecimentoinformal entre as pessoas com surdez. Ela entrevistoucinquenta alunos surdos do ensino fundamental e viu queeles tinham muita dificuldade de ler, além de não captar anotícia falada. “Isso é muito grave, pois 90% do saber deum indivíduo vem do conhecimento informal, adqui rido EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002222em feiras científicas, conversas, cinema, teatro, incluindo a mídia, por todas as suas possibilidades disse minadoras”,explica a pesquisadora. “Prezamos pelo con teúdocientífico em nossas pautas. Contudo, independen tementedisso, nosso principal trabalho é, além de informar eatualizar, fazer com que os textos não sejam em pobrecidosno processo de ‘tradução’ e, sim, acessíveis”. KIFFER, D. Comunicação sem barreiras. Rio Pesquisa , n. 37, dez. 2016 (adaptado). Considerando-se o tema tecnologias e acessibilidade, os textos I e II aproximam-se porque apresentam projetosque ","['garantem a igualdade entre as pessoas. ', 'foram criados por uma pesquisadora surda. ', 'tiveram origem em um curso de pós-graduação. ', 'estão circunscritos ao espaço institucional da escola. ', 'têm como objetivo a disseminação do conhecimento. ']",2022
29,D,"Mas seu olhar verde, inconfundível, impressionante, iluminava com sua luz misteriosa as sombrias arcadas superciliares, que pareciam queimadas por ela, dizia logoa sua origem cruzada e decantada através das misérias edos orgulhos de homens de aventura, contadores dehistórias fantásticas, e de mulheres caladas e sofredoras,que acompanhavam os maridos e amantes através dasmatas intermináveis, expostas às febres, às feras, àscobras do sertão indecifrável, ameaçador e sem fim, queelas percorriam com a ambição única de um “pouso”onde pudessem viver, por alguns dias, a vida ilusória defamília e de lar, sempre no encalço dos homens,enfebrados pela procura do ouro e do diamante. PENNA, C. Fronteira. Rio de Janeiro: Tecnoprint, s/d. Ao descrever os olhos de Maria Santa, o narrador estabe -lece correlações que refletem a ","['caracterização da personagem como mestiça. ', 'construção do enredo de conquistas da família. ', 'relação conflituosa das mulheres e seus maridos. ', 'nostalgia do desejo de viver como os antepassados. ', 'marca de antigos sofrimentos no fluxo de consciência. ']",2022
30,C,"TEXTO I Disponível em: https://amigodobicho.wordpress.com. Acesso em: 10 dez. 2017. TEXTO II Nas ruas, na cidade e no parque Ninguém nunca prendeu o Delegado. O vaivém de rua em rua e sua longa vida são relembrados e recontados.Exemplo de sobrevivência, liderança, inteligência canina,desde pequenininho seu focinho negro e seus olhosdelineados desenharam um mapa mental olfativo-visualde Lavras. Corria de quem precisava correr e seaproximava de quem não lhe faria mal, distinguia estedaquele. Assim, tornou-se um cão comunitário. Nunca sesoube por que escolheu a rua, talvez lhe tenham feito maldentro de quatro paredes. Idoso, teve câncer e desapa -receu. O querido foi procurado pela cidade inteira porduas protetoras, mas nunca encontrado. COSTA, A. R. N. Viver o amor aos cães : Parque Francisco de Assis. Carmo do Cachoeira: Irdin, 2014 (adaptado). Os dois textos abordam a temática de animais de rua, porém, em relação ao Texto I, o Texto II ","['problematiza a necessidade de adoção de animais sem lar. ', 'valida a troca afetiva entre os pets adotados e seus donos. ', 'reforça a importância da campanha de adoção de animais. ', 'exalta a natureza amigável de cães e de gatos. ', 'promove a campanha de adoção de animais. ']",2022
31,A,"É ruivo? Tem olhos azuis? É homem ou mulher? Usa chapéu? Quem jogou Cara a Cara na infância sabe de cor o roteiro de perguntas para adivinhar quem é o perso - nagem misterioso do seu oponente. Agora, o jogo está prestes a ganhar uma nova versão. A designer polonesa Zuzia Kozerska-Girard estádesenvolvendo uma variação do Guess Who? (nome do Cara a Cara em inglês), em que as personalidades do tabuleiro são, na verdade, mulheres notáveis da história eda atualidade, como a artista Frida Kahlo, a ativistaMalala Yousafzai, a astronauta Valentina Tereshkova e aaviadora Amelia Earhart. O Who’ s She? (“Quem é ela?”, em português) traz, no total, 28 mulheres que representamdiversas profissões, nacionalidades e idades. A ideia é que, em vez de perguntar sobre a aparência das personagens, as questões sejam direcionadas aosfeitos delas: ganhou algum Nobel, fez algumadescoberta? Para cada personagem há um cartão comfatos divertidos e interessantes sobre sua vida. Umacampanha entrou no ar com o objetivo de arrecadardinheiro para desenvolver o Who’ s She?. A meta inicial era reunir 17 mil dólares. Oito dias antes de a campanhaacabar, o projeto já angariou quase 350 mil dólares. A chegada do jogo à casa do comprador varia de acordo com a quantia doada — quanto mais você doou,mais rápido vai poder jogar. Disponível em: www.super.abril.com.br. Acesso em: 4 dez. 2018 (adaptado). Ao divulgar a adaptação do jogo para questões relativasa ações e habilidades de mulheres notáveis, o texto busca ","['contribuir para a formação cidadã dos jogadores. ', 'refutar modelos estereotipados de beleza e elegância. ', 'estimular a competitividade entre potenciais compra - dores. ', 'exemplificar estratégias de arrecadação financeira pela internet. ', 'desenvolver conhecimentos lúdicos específicos dos tempos atuais. ']",2022
32,A,"Disponível em: www.portaldapropaganda.com.br. Acesso em: 29 out. 2013 (adaptado). Para convencer o público-alvo sobre a necessidade de um trânsito mais seguro, essa peça publicitária apela para o( ","['sentimento de culpa provocado no condutor causador de acidentes. ', 'dano psicológico causado nas vítimas da violência nas estradas. ', 'importância do monitoramento do trânsito pelas autoridades competentes. ', 'necessidade de punição a motoristas alcoolizados envolvidos em acidentes. ', 'sofrimento decorrente da perda de entes queridos em acidentes automobilísticos. ']",2022
33,A,"São vários os fatores, internos e externos, que influenciam os hábitos das pessoas no acesso à internet, assim comonas práticas culturais realizadas na rede. A utilização dastecnologias de informação e comunicação está direta - mente relacionada aos aspectos como: conhecimento deseu uso, acesso à linguagem letrada, nível de instrução,escolaridade, letramento digital etc. Os que detêm taisrecursos (os mais escolarizados) são os que mais acessama rede e também os que possuem maior índice deacumulatividade das práticas. A análise dos dados nospossibilita dizer que a falta de acesso à rede repete asmesmas adversidades e exclusões já verificadas na socie -dade brasileira no que se refere a analfabetos, menosescolarizados, negros, população indígena e desempre - gados. Isso significa dizer que a internet, se não produzdiretamente a exclusão, certamente a reproduz, tendo emvista que os que mais a acessam são justamente os maisjovens, escolarizados, remunerados, trabalha doresqualificados, homens e brancos. SILV A, F. A. B.; ZIVIANE, P.; GHEZZI, D. R. As tecnologias digitais e seus usos . Brasília; Rio de Janeiro: Ipea, 2019 (adaptado). Ao analisarem a correlação entre os hábitos e o perfil socioeconômico dos usuários da internet no Brasil, ospesquisadores ","['apontam o desenvolvimento econômico como solução para ampliar o uso da rede. ', 'questionam a crença de que o acesso à informação é igualitário e democrático. ', 'afirmam que o uso comercial da rede é a causa da exclusão de minorias. ', 'refutam o vínculo entre níveis de escolaridade dificuldade de acesso. ', 'condicionam a expansão da rede à elaboração de políticas inclusivas. ']",2022
34,D,"TEXTO I A língua não é uma nomenclatura, que se opõe a uma realidade pré-categorizada, ela é que classifica realidade.No léxico, percebe-se, de maneira mais imediata, o fatode que a língua condensa as experiências de um dadopovo. FIORIN, J. L. Língua, modernidade e tradição. Diversitas , n. 2, mar.-set. 2014. TEXTO II As expressões coloquiais ainda estão impregnadas de discriminação contra os negros. Basta recordar algumasdelas, como passar um “dia negro”, ter um “lado negro”,ser a “ovelha negra” da família ou praticar “magia negra”. Disponível em: https:/brasil.elpais.com. Acesso em: 22 maio 2018. O Texto II exemplifica o que se afirma no Texto I, namedida em que defende a idea de que as escolhas lexicaissão resultantes de um ","['expediente próprio do sistema linguístico que nos apresenta diferentes possibilidades para traduzirestados de coisas. ', 'ato inventivo de nomear novas realidades que surgem diante de uma comunidade de falantes de uma língua. ', 'mecanismo de apropriação de formas linguísticas que estão no acervo da formação do idioma nacional. ', 'processo de incorporação de preconceitos que são recorrentes na história de uma sociedade. ', 'recurso de expressão marcado pela objetividade que se requer na comunicação diária. ']",2022
35,C,"Disponível em: www.facebook.com/senadofederal. Acesso em: 9 dez. 2017. Considerando-se a função social dos posts , essa imagem evidencia a apropriação de outro gênero com o objetivode ","['promover o uso adequado de campanhas publicitárias do governo. ', 'divulgar o projeto sobre transparência da administração pública. ', 'responsabilizar o cidadão pelo controle dos gastos públicos. ', 'delegar a gestão de projetos de lei ao contribuinte. ', 'assegurar a fiscalização dos gastos públicos. ']",2022
36,C,"Pisoteamento, arrastão, empurra-empurra, agressões, vandalismo e até furto a um torcedor que estava caído noasfalto após ter sido atropelado nas imediações do estádiodo Maracanã. As cenas de selvageria tiveram comoestopim a invasão de milhares de torcedores sem ingresso,que furaram o bloqueio policial e transformaram o estádioem terra de ninguém. Um reflexo não só do quadro deinsegurança que assola o Rio de Janeiro, mas também decomo a violência social se embrenha pelo esporte maispopular do país. Em 2017, foram registrados 104 episódiosde violência no futebol brasileiro, que resultaram em 11mortes de torcedores. Desde 1995, quando 101 torcedoresficaram feridos e um morreu durante uma batalha campalno estádio do Pacaembu, autoridades brasileiras têmfocado as ações de enfrentamento à violência no futebolem grupos uniformizados, alguns proibidos de frequentarestádios. Porém, a postura meramente repressiva contratorcidas organizadas é ineficaz em uma sociedade queregistra mais de 61000 homicídios por ano. “É impossíveldissociar a escalada de violência no futebol do panoramade desordem pública, social, econômica e política vividapelo país”, de acordo com um doutor em sociologia doesporte. Disponível em: https://brasil.elpais.com. Acesso em: 22 jun. 2019 (adaptado). Nesse texto, a violência no futebol está caracterizada como um(a) ","['problema social localizado numa região do país.', 'desafio para as torcidas organizadas dos clubes.', 'reflexo da precariedade da organização social no país.', 'inadequação de espaço nos estádios para receber o público. ', 'consequência da insatisfação dos clubes com a organização dos jogos. ']",2022
37,A,"Seis em cada dez pessoas com 15 anos ou mais não praticam esporte ou atividade física. São mais de 100milhões de sedentários. Esses são dados do estudoPráticas de esporte e atividade física , da Pnad 2015, realizado pelo IBGE. A falta de tempo e de interesse sãoos principais motivos apontados para o sedentarismo.Paralelamente, 73,3% das pessoas de 15 anos ou maisafirmaram que o poder público deveria investir emesporte ou atividades físicas. Observou-se uma relaçãodireta entre escolaridade e renda na realização de esportesou atividades físicas. Enquanto 17,3% das pessoas quenão tinham instrução realizavam diversas práticascorporais, esse percentual chegava a 56,7% das pessoascom superior completo. Entre as pessoas que têm práticasde esporte e atividade física regulares, o percentual depraticantes ia de 31,1%, na classe sem rendimento, a65,2%, na classe de cinco salários mínimos ou mais. Afalta de tempo foi mais declarada pela população adulta,com destaque entre as pessoas de 25 a 39 anos. Entre osadolescentes de 15 a 17 anos, o principal motivo foi nãogostarem ou não quererem. Já o principal motivo parapraticar esporte, declarado por 11,2 milhões pessoas, foirelaxar ou se divertir, seguido de melhorar a qualidade devida ou o bem-estar. A falta de instalação esportivaacessível ou nas proximidades foi um motivo poucocitado, demonstrando que a não prática estaria menosassociada à infraestrutura disponível. Disponível em: www.esporte.gov.br. Acesso em: 9 ago. 2017 (adaptado). Com base na pesquisa e em uma visão ampliada de saúde, para a prática regular de exercícios ter influênciasignificativa na saúde dos brasileiros, é necessário odesenvolvimento de estratégias que ","['promovam a melhoria da aptidão da população, dedicando-se mais tempo aos esportes. ', 'combatam o sedentarismo presente em parcela significativa da população no território nacional. ', 'facilitem a adoção da prática de exercícios, com ações relacionadas à educação e à distribuição de renda. ', 'auxiliem na construção de mais instalações esportivas e espaços adequados para a prática de atividades físicase esportes. ', 'estimulem o incentivo fiscal para a iniciativa privada destinar verbas aos programas nacionais de promoçãoda saúde pelo esporte. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002222']",2022
38,B,"Ciente de que, no campo da criação, as inovações tecnológicas abrem amplo leque de possibilidades – aopermitir, e mesmo estimular, que o artista explore a fundo,em seu processo criativo, questões como a aleatoriedade,o acaso, a não linearidade e a hipermídia –, Leo Cunhacomenta que, no que tange ao campo da divulgação, asalternativas são ainda mais evidentes: “Afinal, é imensaa capacidade de reprodução, multiplicação e compartilha -mento das obras artísticas/culturais. Ao mesmo tempo,ganham dimensão os dilemas envolvidos com a questãoda autoria, dos direitos autorais, da reprodução eintervenção não autorizadas, entre outras questões”. Jásegundo a professora Yacy-Ara Froner, o uso deferramentas tecnológicas não pode ser visto como um fimem si mesmo. Isso porque computadores, samplers , programas de imersão, internet e intranet, vídeo,televisão, rádio, GPD etc. são apenas suportes com osquais os artistas exercem sua imaginação. SILV A JR., M. G. Movidas pela dúvida. Minas faz Ciências , n. 52, dez-fev. 2013 (adaptado). Segundo os autores citados no texto, a expansão de possibilidades no campo das manifestações artísticaspromovida pela internet pode pôr em risco o(a) ","['sucesso dos artistas.', 'valorização dos suportes.', 'proteção da produção estética.', 'modo de distribuição de obras.', 'compartilhamento das obras artísticas. ']",2022
39,E,"Ora, sempre que surge uma nova técnica, ela quer demonstrar que revogará as regras e coerções quepresidiram o nascimento de todas as outras invenções dopassado. Ela se pretende orgulhosa e única. Como se anova técnica carreasse com ela, automaticamente, paraseus novos usuários, uma propensão natural a fazereconomia de qualquer aprendizagem. Como se ela sepreparasse para varrer tudo que a precedeu, ao mesmotempo transformando em analfabetos todos os queousassem repeli-la. Fui testemunha dessa mudança ao longo de toda a minha vida. Ao passo que, na realidade, é o contrário queacontece. Cada nova técnica exige uma longa iniciaçãonuma nova linguagem, ainda mais longa na medida emque nosso espírito é formatado pela utilização das lingua -gens que precederam o nascimento da recém-chegada. ECO, U.; CARRIÈRE, J.-C. Não contem com o fim do livro . Rio de Janeiro: Record, 2010 (adaptado). O texto revela que, quando a sociedade promove o desenvolvimento de uma nova técnica, o que maisimpacta seus usuários é a ","['dificuldade na apropriação da nova linguagem.', 'valorização da utilização da nova tecnolgia.', 'recorrência das mudanças tecnológicas.', 'suplantação imediata dos conhecimentos prévios.', 'rapidez no aprendizado do manuseio das novas invenções. ']",2022
41,B,"Urgência emocional Se tudo é para ontem, se a vida engata uma primeira e sai em disparada, se não há mais tempo para paradasestratégicas, caímos fatalmente no vício de querer que osamores sejam igualmente resolvidos num átimo desegundo. Temos pressa para ouvir “eu te amo”. Nãovemos a hora de que fiquem estabelecidas as regras deconvívio: somos namorados, ficantes, casados, amantes?Urgência emocional. Uma cilada. Associamos diversaspalavras ao AMOR: paixão, romance, sexo, adrenalina,palpitação. Esquecemos, no entanto, da palavra queviabiliza esse sentimento: “paciência”. Amor sempaciência não vinga. Amor não pode ser mastigado eengolido com emergência, com fome desesperada. É umarefeição que pode durar uma vida. MEDEIROS, M. Disponível em: http:/porumavidasimples. blogspot.com.br. Acesso em: 20 ago. 2017 (adaptado). Nesse texto de opinião, as marcas linguísticas revelam uma situação distensa e de pouca formalidade, o que seevidencia pelo( ","['impessoalização ao longo do texto, como em: “se não há mais tempo”. ', 'construção de uma atmosfera de urgência, em palavras como: “pressa”. ', 'repetição de uma determinada estrutura sintática, como em: “Se tudo é para ontem”. ', 'ênfase no emprego da hipérbole, como em: “uma refeição que pode durar uma vida”. ', 'emprego de metáforas, como em: “a vida engata uma primeira e sai em disparada”. ']",2022
42,D,"O complexo de falar difícil O que importa realmente é que o(detentor(do notável saber jurídico saiba quando e como deve fazeruso desse português versão 2.0, até porque não temnecessidade de alguém entrar numa padaria de manhãcom aquela cara de sono falando o seguinte: “Porobséquio, V ossa Senhoria teria a hipotética possibilidadede estabelecer com minha pessoa uma relação de comprae venda, mediante as imposições dos códigos Civil e doConsumidor, para que seja possível a obtenção de 10pãezinhos em temperatura estável para que a relaçãopecuniária no valor de R$ 5,00 seja plenamente legítimae capaz de saciar minha fome matinal?”. O problema é que temos uma cultura de valorizar quem demonstra ser inteligente ao invés de valorizar quem é.Pela nossa lógica, todo mundo que fala difícil tende a sermais inteligente do que quem valoriza o simples, e 99,9%das pessoas que estivessem na padaria iriam ficarboquiabertas se alguém fizesse uso das palavras que eudisse acima em plenas 7 da manhã em vez de dizer: “Bomdia! O senhor poderia me vender cinco reais de pãofrancês?”. Agora entramos na parte interessante: o que realmente é falar difícil? Simplesmente fazer uso de palavras que amaioria não faz ideia do que seja é um ato de falar difícil?Eu penso que não, mas é assim que muita gente age. Falardifícil é fazer uso do simples, mas com coerência ecoesão, deixar tudo amarradinho gramaticalmentefalando. Falar difícil pode fazer alguém parecerinteligente, mas não por muito tempo. É claro que emalguns momentos não temos como fugir do portuguêsrebuscado, do juridiquês propriamente dito, como no casode documentos jurídicos, entre outros. ARAÚJO, H. Disponível em: www.diariojurista.com. Acesso em: 20 nov. 2021 (adaptado). Nesse artigo de opinião, ao fazer uso de uma fala rebuscada no exemplo da compra do pão, o autorevidencia a importância de(a) ","['se ter um notável saber jurídico.', 'valorização da inteligência do falante.', 'falar difícil para demonstrar inteligência.', 'coesão e da coerência em documentos jurídicos.', 'adequação da linguagem à situação de comunicação. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002222']",2022
43,E,"Assentamento Zanza daqui Zanza pra acoláFim de feira, periferia aforaA cidade não mora mais em mim Francisco, SerafimVamos embora Ver o capim Ver o baobáVamos ver a campina quando flora A piracema, rios contravimBinho, Bel, Bia, QuimVamos embora Quando eu morrer Cansado de guerraMorro de bemCom a minha terra:Cana, caquiInhame, abóboraOnde só vento se semeava outroraAmplidão, nação, sertão sem fim Ó Manuel, MiguilimVamos embora BUARQUE, C. As cidades . Rio de Janeiro: RCA, 1998 (fragmento). Nesse texto, predomina a função poética da linguagem. Entretanto, a função emotiva pode ser identificada noverso: ","['“Zanza pra acolá”.', '“Fim de feira, periferia afora”.', '“A cidade não mora mais em mim”.', 'Onde só vento se semeava outrora”. ', '“Ó Manuel, Miguilim”. ']",2022
44,C,Disponível em: http://viva-porto.pt. Acesso em: 24 nov. 2021 (adaptado). A articulação entre os elementos verbais e os não verbais do texto tem como propósito desencadear a ,"['identificação de distinções entre mulheres e homens. ', 'revisão de representações estereotipadas de gênero. ', 'adoção de medidas preventivas de combate ao sexismo. ', 'ratificação de comportamentos femininos e mascu - linos. ', 'retomada de opiniões a respeito da diversidade dos papéis sociais. ']",2022
46,D,"A dublagem é o novo campo a ser explorado pela inteligência artificial, e há empresas dedicadas a fazercom que as vozes originais de atores sejam transpostaspara outros idiomas. A novidade reforça a tendência daautomação de postos de trabalho nas mais diversas áreas.Tem potencial para facilitar a vida de estúdios eprodutoras e, ao mesmo tempo, tornar mais escassas asoportunidades para dubladores e atores que trabalhamcom isso. GAGLIONI, C. Disponível em: www.nexojornal.com.br. Acesso em: 25 ou. 2021. A consequência da mudança tecnológica apresentada no texto é a ","['proteção da economia nacional.', 'valorização da cultura tradicional.', 'diminuição da formação acadêmica.', 'estagnação da manifestação artística.', 'ampliação do desemprego estrutural. ']",2022
